latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
36.1087,27.9427,356,1.3,1.1,2023-07-24,0008,Aqua,MODIS,100,61.03,306.1,102,N,0
36.1103,27.9286,413.1,1.3,1.1,2023-07-24,0008,Aqua,MODIS,100,61.03,315.8,478.5,N,0
36.1119,27.9147,312.2,1.3,1.1,2023-07-24,0008,Aqua,MODIS,78,61.03,300.6,9.5,N,0
36.1186,27.9447,327.6,1.3,1.1,2023-07-24,0008,Aqua,MODIS,100,61.03,301.4,30.8,N,0
36.1203,27.9304,394.8,1.3,1.1,2023-07-24,0008,Aqua,MODIS,100,61.03,310.8,311.8,N,0
36.1219,27.9164,317.2,1.3,1.1,2023-07-24,0008,Aqua,MODIS,93,61.03,300.3,14.9,N,0
36.1302,27.9322,325,1.3,1.1,2023-07-24,0008,Aqua,MODIS,100,61.03,301.7,26.4,N,0
36.2218,28.0248,314.2,1.3,1.1,2023-07-24,0008,Aqua,MODIS,85,61.03,301.9,11,N,0
36.2235,28.0106,315.8,1.3,1.1,2023-07-24,0008,Aqua,MODIS,89,61.03,301.3,12.4,N,0
36.2284,27.9686,313.4,1.3,1.1,2023-07-24,0008,Aqua,MODIS,66,61.03,302.6,9.7,N,0
38.0423,24.5539,312.2,2.1,1.4,2023-07-24,0008,Aqua,MODIS,69,61.03,296.4,26.8,N,0
38.0297,24.5511,319.5,2.1,1.4,2023-07-24,0008,Aqua,MODIS,99,61.03,298.1,43.6,N,0
38.0303,24.5449,319.8,2.1,1.4,2023-07-24,0008,Aqua,MODIS,99,61.03,298,44.8,N,0
38.0053,24.5382,340.7,2.1,1.4,2023-07-24,0008,Aqua,MODIS,100,61.03,299.5,123.2,N,0
36.2453,27.9931,321.2,1.3,1.1,2023-07-24,0008,Aqua,MODIS,100,61.03,300.7,20.7,N,0
39.7695,19.8929,307.8,3.5,1.8,2023-07-24,0145,Aqua,MODIS,11,61.03,294.1,34.1,N,0
36.1325,27.9366,336.2,1.6,1.2,2023-07-24,0857,Terra,MODIS,71,61.03,316.5,37.3,D,0
39.7662,19.8871,335.6,1.2,1.1,2023-07-24,0857,Terra,MODIS,63,61.03,311.3,27.7,D,0
39.7646,19.9008,339.3,1.2,1.1,2023-07-24,0857,Terra,MODIS,77,61.03,311.9,36.1,D,0
39.7594,19.858,327.9,1.2,1.1,2023-07-24,0857,Terra,MODIS,44,61.03,307.2,17.9,D,0
39.7579,19.8716,337.2,1.2,1.1,2023-07-24,0857,Terra,MODIS,62,61.03,312.5,32,D,0
39.7566,19.8657,339.9,1.2,1.1,2023-07-24,0857,Terra,MODIS,69,61.03,310.8,37.7,D,0
38.0389,24.5341,343.9,1,1,2023-07-24,0857,Terra,MODIS,82,61.03,308.7,38.3,D,0
38.037,24.5461,332.6,1,1,2023-07-24,0857,Terra,MODIS,23,61.03,312.3,18.2,D,0
38.0298,24.5324,425,1,1,2023-07-24,0857,Terra,MODIS,100,61.03,320.8,450.1,D,0
38.0279,24.5443,354.8,1,1,2023-07-24,0857,Terra,MODIS,97,61.03,316.5,60.5,D,0
38.0111,24.5348,340.5,1,1,2023-07-24,0857,Terra,MODIS,82,61.03,311.7,32.9,D,0
38.0093,24.5463,355.2,1,1,2023-07-24,0857,Terra,MODIS,84,61.03,316.1,65,D,0
38.0022,24.5325,360.3,1,1,2023-07-24,0857,Terra,MODIS,100,61.03,312.4,78.2,D,0
38.0003,24.5441,384.6,1,1,2023-07-24,0857,Terra,MODIS,94,61.03,318,168.7,D,0
37.9985,24.5558,392.4,1,1,2023-07-24,0857,Terra,MODIS,0,61.03,319.3,208.7,D,0
36.2208,28.022,329.4,1.6,1.2,2023-07-24,0857,Terra,MODIS,76,61.03,312.1,25.9,D,0
36.1541,27.9426,340.4,1.6,1.2,2023-07-24,0857,Terra,MODIS,80,61.03,315.8,50.2,D,0
36.1466,27.9227,337.6,1.6,1.2,2023-07-24,0857,Terra,MODIS,54,61.03,313.8,41.9,D,0
36.1433,27.9398,356.3,1.6,1.2,2023-07-24,0857,Terra,MODIS,98,61.03,315.5,111.4,D,0
36.1251,27.9168,360.9,1.6,1.2,2023-07-24,0857,Terra,MODIS,100,61.03,316.7,137.4,D,0
36.1218,27.9334,354.1,1.6,1.2,2023-07-24,0857,Terra,MODIS,97,61.03,319,100.4,D,0
36.1143,27.9138,370.6,1.6,1.2,2023-07-24,0857,Terra,MODIS,100,61.03,317.6,194,D,0
36.111,27.9306,362.4,1.6,1.2,2023-07-24,0857,Terra,MODIS,100,61.03,318.2,141.4,D,0
36.1234,27.9105,347.5,1.6,1.2,2023-07-24,0857,Terra,MODIS,87,61.03,314.4,75.8,D,0
36.1202,27.9274,364.7,1.6,1.2,2023-07-24,0857,Terra,MODIS,100,61.03,320.4,154.3,D,0
36.1127,27.9074,348.4,1.6,1.2,2023-07-24,0857,Terra,MODIS,94,61.03,313.9,82.6,D,0
36.1095,27.9242,387.4,1.6,1.2,2023-07-24,0857,Terra,MODIS,100,61.03,320.8,325,D,0
36.0987,27.9213,361.2,1.6,1.2,2023-07-24,0857,Terra,MODIS,100,61.03,317,139,D,0
36.0879,27.9185,375.8,1.6,1.2,2023-07-24,0857,Terra,MODIS,100,61.03,319.1,229.2,D,0
36.0847,27.9354,342.1,1.6,1.2,2023-07-24,0857,Terra,MODIS,91,61.03,316.5,50.3,D,0
36.0771,27.9156,350,1.6,1.2,2023-07-24,0857,Terra,MODIS,95,61.03,316,84.9,D,0
36.0739,27.9321,351.3,1.6,1.2,2023-07-24,0857,Terra,MODIS,96,61.03,317.7,86.9,D,0
36.0664,27.9123,370.1,1.6,1.2,2023-07-24,0857,Terra,MODIS,100,61.03,318.4,190.8,D,0
36.0631,27.9295,369.2,1.6,1.2,2023-07-24,0857,Terra,MODIS,94,61.03,320.7,184.4,D,0
36.0598,27.9463,331.8,1.6,1.2,2023-07-24,0857,Terra,MODIS,43,61.03,316.8,23.1,D,0
36.0556,27.9094,372.3,1.6,1.2,2023-07-24,0857,Terra,MODIS,100,61.03,317.6,207.3,D,0
36.0523,27.9266,426.7,1.6,1.2,2023-07-24,0857,Terra,MODIS,87,61.03,334.6,845.2,D,0
36.0415,27.9236,468.7,1.6,1.2,2023-07-24,0857,Terra,MODIS,75,61.03,342.1,1878.5,D,0
36.0382,27.9408,500,1.6,1.2,2023-07-24,0857,Terra,MODIS,100,61.03,342.3,3108.2,D,3
36.0307,27.9205,391.8,1.6,1.2,2023-07-24,0857,Terra,MODIS,0,61.03,316.8,372.1,D,0
36.0296,27.9133,339.7,1.6,1.2,2023-07-24,0857,Terra,MODIS,68,61.03,312.3,53.1,D,0
36.0263,27.9308,385.6,1.6,1.2,2023-07-24,0857,Terra,MODIS,100,61.03,313.7,325.6,D,3
36.208,28.0097,341.6,1.7,1.3,2023-07-24,1111,Aqua,MODIS,28,61.03,318.5,51.5,D,0
36.133,27.9221,365.9,1.7,1.3,2023-07-24,1111,Aqua,MODIS,100,61.03,320.2,180.7,D,0
36.1233,27.9398,338.2,1.7,1.3,2023-07-24,1111,Aqua,MODIS,62,61.03,320,40.2,D,0
36.1195,27.9211,362.2,1.7,1.3,2023-07-24,1111,Aqua,MODIS,100,61.03,323.9,157.5,D,0
36.1344,27.936,349.2,1.7,1.3,2023-07-24,1111,Aqua,MODIS,94,61.03,320.1,84.4,D,0
36.1308,27.9181,366.6,1.7,1.3,2023-07-24,1111,Aqua,MODIS,100,61.03,321,184.5,D,0
36.1455,27.9328,332.8,1.7,1.3,2023-07-24,1111,Aqua,MODIS,42,61.03,318.4,29.7,D,0
36.1821,27.9976,344.1,1.7,1.3,2023-07-24,1111,Aqua,MODIS,75,61.03,316.6,66.9,D,0
36.2037,28.0475,371.7,1.7,1.3,2023-07-24,1111,Aqua,MODIS,100,61.03,317.6,217.7,D,0
36.2003,28.0302,406.8,1.7,1.3,2023-07-24,1111,Aqua,MODIS,100,61.03,326,584.3,D,0
36.2149,28.045,350.3,1.7,1.3,2023-07-24,1111,Aqua,MODIS,94,61.03,315.7,94.3,D,0
36.2114,28.0274,407.4,1.7,1.3,2023-07-24,1111,Aqua,MODIS,100,61.03,329.7,590.6,D,0
36.2226,28.0244,345.3,1.7,1.3,2023-07-24,1111,Aqua,MODIS,73,61.03,314.7,71.3,D,0
36.2189,28.0058,341,1.7,1.3,2023-07-24,1111,Aqua,MODIS,53,61.03,317.6,52.4,D,0
38.011,24.5382,338,2.5,1.5,2023-07-24,1111,Aqua,MODIS,75,61.03,310.5,105.3,D,0
38.0054,24.5131,328.6,2.5,1.5,2023-07-24,1111,Aqua,MODIS,75,61.03,307.7,57.1,D,0
38.0246,24.5361,356.5,2.5,1.5,2023-07-24,1111,Aqua,MODIS,92,61.03,311.4,248.2,D,0
38.0186,24.5093,354,2.5,1.5,2023-07-24,1111,Aqua,MODIS,96,61.03,308.9,228.7,D,0
38.0188,24.5317,358.4,2.5,1.5,2023-07-24,1111,Aqua,MODIS,99,61.03,313.3,261.5,D,0
38.013,24.5066,339.3,2.5,1.5,2023-07-24,1111,Aqua,MODIS,87,61.03,308.8,114.7,D,0
38.033,24.5322,322.4,2.5,1.5,2023-07-24,1111,Aqua,MODIS,55,61.03,306.8,40.5,D,0
36.0475,27.9084,343.1,1.7,1.3,2023-07-24,1111,Aqua,MODIS,83,61.03,319.1,65.4,D,0
36.0623,27.923,360.5,1.7,1.3,2023-07-24,1111,Aqua,MODIS,100,61.03,319.8,144.1,D,0
36.0586,27.9049,396.9,1.7,1.3,2023-07-24,1111,Aqua,MODIS,100,61.03,324.6,473.2,D,0
36.0735,27.9199,382.1,1.7,1.3,2023-07-24,1111,Aqua,MODIS,100,61.03,322.4,307,D,0
36.0699,27.9021,362.6,1.7,1.3,2023-07-24,1111,Aqua,MODIS,100,61.03,318.7,161.1,D,0
36.0847,27.9166,370.1,1.7,1.3,2023-07-24,1111,Aqua,MODIS,100,61.03,322,209.9,D,0
36.0811,27.8985,336.3,1.7,1.3,2023-07-24,1111,Aqua,MODIS,41,61.03,316.3,40.6,D,0
36.0995,27.9317,339.6,1.7,1.3,2023-07-24,1111,Aqua,MODIS,52,61.03,319,43.2,D,0
36.0959,27.9136,413.2,1.7,1.3,2023-07-24,1111,Aqua,MODIS,100,61.03,327.9,701.9,D,0
36.0923,27.8955,333.6,1.7,1.3,2023-07-24,1111,Aqua,MODIS,41,61.03,315.9,35.1,D,0
36.1107,27.9286,349.7,1.7,1.3,2023-07-24,1111,Aqua,MODIS,88,61.03,320.7,85,D,0
36.1071,27.9104,373.4,1.7,1.3,2023-07-24,1111,Aqua,MODIS,100,61.03,321.8,233,D,0
36.1218,27.9251,380.5,1.7,1.3,2023-07-24,1111,Aqua,MODIS,100,61.03,325,294.1,D,0
36.1365,27.9399,334.3,1.7,1.3,2023-07-24,1111,Aqua,MODIS,24,61.03,318.9,28.9,D,0
39.7436,19.851,318.9,4.2,1.9,2023-07-24,1112,Aqua,MODIS,66,61.03,302.3,71.3,D,0
39.7553,19.8942,317.1,4.1,1.9,2023-07-24,1112,Aqua,MODIS,46,61.03,302.1,57.7,D,0
39.7583,19.8979,316.9,3.6,1.8,2023-07-24,1250,Aqua,MODIS,0,61.03,302.3,38.3,D,0
36.0959,27.9111,316.5,1.1,1.1,2023-07-24,1959,Terra,MODIS,91,61.03,301.4,11.9,N,0
36.2281,28.0091,314,1.2,1.1,2023-07-24,1959,Terra,MODIS,85,61.03,300.2,10.5,N,0
36.1256,27.9182,315.7,1.1,1.1,2023-07-24,1959,Terra,MODIS,89,61.03,301.2,11.4,N,0
36.1271,27.9307,310.7,1.1,1.1,2023-07-24,1959,Terra,MODIS,46,61.03,300.4,6.8,N,0
36.0865,27.9129,326.4,1.1,1.1,2023-07-24,1959,Terra,MODIS,100,61.03,302.7,23.8,N,0
36.0756,27.9021,325.9,1.1,1.1,2023-07-24,1959,Terra,MODIS,100,61.03,302.1,22.9,N,0
36.0662,27.9038,406.4,1.1,1.1,2023-07-24,1959,Terra,MODIS,100,61.03,313.3,350.8,N,0
36.0677,27.9165,353.3,1.1,1.1,2023-07-24,1959,Terra,MODIS,100,61.03,304.7,78.5,N,0
36.0568,27.9058,351.4,1.1,1.1,2023-07-24,1959,Terra,MODIS,100,61.03,305.1,73.3,N,0
38.0301,24.5187,345,1,1,2023-07-24,2000,Terra,MODIS,100,61.03,297.9,50,N,0
38.0213,24.5207,311.7,1,1,2023-07-24,2000,Terra,MODIS,78,61.03,297.5,8.1,N,0
37.9823,24.5131,316.9,1,1,2023-07-24,2000,Terra,MODIS,93,61.03,298.8,11.5,N,0
38.0285,24.5076,324.8,1,1,2023-07-24,2000,Terra,MODIS,100,61.03,297,20.5,N,0
39.7589,19.8635,311.8,1.3,1.1,2023-07-24,2000,Terra,MODIS,83,61.03,296.5,11.3,N,0
39.7301,19.8767,316.4,1.3,1.1,2023-07-24,2000,Terra,MODIS,67,61.03,299.3,15.7,N,0
39.7597,19.8684,310.2,1.3,1.1,2023-07-24,2000,Terra,MODIS,57,61.03,296.5,9.3,N,0
39.7401,19.8749,317.5,1.3,1.1,2023-07-24,2000,Terra,MODIS,95,61.03,298,17.4,N,0
39.7634,19.875,319.9,1.1,1,2023-07-25,0049,Aqua,MODIS,99,61.03,297.6,16.9,N,0
39.7804,19.891,322.5,1.1,1,2023-07-25,0049,Aqua,MODIS,100,61.03,298.7,20.1,N,0
39.7789,19.9033,312.9,1.1,1,2023-07-25,0049,Aqua,MODIS,86,61.03,298.6,10.3,N,0
39.765,19.8626,315.8,1.1,1,2023-07-25,0049,Aqua,MODIS,92,61.03,297.7,12.6,N,0
38.0245,24.5274,318,1.1,1.1,2023-07-25,0050,Aqua,MODIS,96,61.03,297.5,17.2,N,0
36.2374,28.0165,309,1.9,1.3,2023-07-25,0050,Aqua,MODIS,64,61.03,298.3,15.5,N,0
36.0717,27.9116,327.3,1.8,1.3,2023-07-25,0050,Aqua,MODIS,100,61.03,300.8,55.3,N,0
36.0651,27.9043,335.8,1.8,1.3,2023-07-25,0050,Aqua,MODIS,100,61.03,301,84.1,N,0
36.0767,27.9081,311.9,1.8,1.3,2023-07-25,0050,Aqua,MODIS,77,61.03,299.4,19.3,N,0
38.0337,24.5084,333,1.1,1.1,2023-07-25,0050,Aqua,MODIS,100,61.03,297.9,37.8,N,0
38.0316,24.5208,353.7,1.1,1.1,2023-07-25,0050,Aqua,MODIS,100,61.03,299.9,83.1,N,0
38.0267,24.5149,335.6,1.1,1.1,2023-07-25,0050,Aqua,MODIS,100,61.03,299.6,42.2,N,0
36.07,27.9014,375.2,2.6,1.6,2023-07-25,0800,Terra,MODIS,100,61.03,320.6,476.3,D,0
36.0622,27.9213,337.6,2.6,1.6,2023-07-25,0800,Terra,MODIS,75,61.03,320,86.1,D,0
36.0643,27.8932,374.7,2.6,1.6,2023-07-25,0800,Terra,MODIS,100,61.03,320,468.8,D,0
36.0562,27.8994,347.2,2.6,1.6,2023-07-25,0800,Terra,MODIS,88,61.03,315.3,161.2,D,0
39.7837,19.8773,361.7,1.7,1.3,2023-07-25,0937,Terra,MODIS,94,61.03,309.7,177.5,D,0
39.7618,19.8669,340.5,1.7,1.3,2023-07-25,0937,Terra,MODIS,88,61.03,309.5,73.7,D,0
39.7688,19.8912,339.4,1.8,1.3,2023-07-25,0937,Terra,MODIS,85,61.03,310.2,66.3,D,0
39.7727,19.8722,354.8,1.7,1.3,2023-07-25,0937,Terra,MODIS,97,61.03,309,137.4,D,0
39.7797,19.8968,347,1.8,1.3,2023-07-25,0937,Terra,MODIS,88,61.03,310.6,99.5,D,0
36.0433,27.9003,426,1.4,1.2,2023-07-25,1152,Aqua,MODIS,100,61.03,331.6,666.8,D,0
36.0416,27.8846,362.9,1.4,1.2,2023-07-25,1152,Aqua,MODIS,100,61.03,316.9,115.3,D,0
36.0422,27.909,369.4,1.4,1.2,2023-07-25,1152,Aqua,MODIS,100,61.03,324.4,135.7,D,0
36.0406,27.8934,390.9,1.4,1.2,2023-07-25,1152,Aqua,MODIS,100,61.03,324.7,277.7,D,0
36.0525,27.9072,357,1.4,1.2,2023-07-25,1152,Aqua,MODIS,98,61.03,327.3,74.6,D,0
36.0509,27.8921,374.6,1.4,1.2,2023-07-25,1152,Aqua,MODIS,100,61.03,322.9,162.9,D,0
36.0612,27.8905,378.9,1.4,1.2,2023-07-25,1152,Aqua,MODIS,100,61.03,329.5,193.4,D,0
36.0595,27.8754,369.6,1.4,1.2,2023-07-25,1152,Aqua,MODIS,100,61.03,325.1,143.4,D,0
36.0714,27.8883,384.7,1.4,1.2,2023-07-25,1152,Aqua,MODIS,100,61.03,324,233.9,D,0
36.2103,28.0442,345.7,1.4,1.2,2023-07-25,1152,Aqua,MODIS,91,61.03,319.5,53.2,D,0
38.0164,24.523,339.3,1,1,2023-07-25,1153,Aqua,MODIS,63,61.03,318.1,22.9,D,0
39.7732,19.874,368.1,1.1,1,2023-07-25,1154,Aqua,MODIS,100,61.03,317.8,104.4,D,0
39.7599,19.8524,331.2,1.1,1,2023-07-25,1154,Aqua,MODIS,50,61.03,311.2,19,D,0
39.762,19.8646,354.9,1.1,1,2023-07-25,1154,Aqua,MODIS,97,61.03,315.7,65.7,D,0
39.764,19.8768,355.1,1.1,1,2023-07-25,1154,Aqua,MODIS,97,61.03,315.2,62.6,D,0
39.7864,19.8955,364.9,1.1,1,2023-07-25,1154,Aqua,MODIS,87,61.03,317.2,95.5,D,0
39.769,19.8493,383.9,1.1,1,2023-07-25,1154,Aqua,MODIS,100,61.03,315.4,179.7,D,0
39.7711,19.8617,431.2,1.1,1,2023-07-25,1154,Aqua,MODIS,100,61.03,323.9,556.5,D,0
39.7914,19.8678,326.2,1.1,1,2023-07-25,1154,Aqua,MODIS,63,61.03,308.8,11.9,D,0
39.7935,19.8802,420.3,1.1,1,2023-07-25,1154,Aqua,MODIS,94,61.03,320.5,441.6,D,0
39.7955,19.8923,358,1.1,1,2023-07-25,1154,Aqua,MODIS,0,61.03,302.8,76.2,D,0
39.7802,19.8584,334.8,1.1,1,2023-07-25,1154,Aqua,MODIS,67,61.03,308.9,22.9,D,0
36.0545,27.8916,333.8,3.8,1.8,2023-07-25,1902,Terra,MODIS,100,61.03,301.9,204.5,N,0
36.0233,27.9028,324.1,3.8,1.8,2023-07-25,1902,Terra,MODIS,100,61.03,302.9,122.6,N,0
36.056,27.9266,340.2,3.8,1.8,2023-07-25,1902,Terra,MODIS,100,61.03,302.9,270.2,N,0
36.0298,27.8604,321.1,3.8,1.8,2023-07-25,1902,Terra,MODIS,100,61.03,300.9,100.7,N,0
36.064,27.9304,311.4,3.8,1.8,2023-07-25,1902,Terra,MODIS,55,61.03,301.3,37,N,0
36.2028,28.0431,312.8,3.7,1.8,2023-07-25,1902,Terra,MODIS,85,61.03,301.1,50.2,N,0
36.0776,27.8773,339.6,3.8,1.8,2023-07-25,1902,Terra,MODIS,100,61.03,302.6,269.6,N,0
36.0873,27.916,311.8,3.8,1.8,2023-07-25,1902,Terra,MODIS,83,61.03,301.7,43.5,N,0
36.0619,27.8825,314.5,3.8,1.8,2023-07-25,1902,Terra,MODIS,89,61.03,301.9,61.3,N,0
36.0466,27.8891,348.6,3.8,1.8,2023-07-25,1902,Terra,MODIS,100,61.03,304.1,386.3,N,0
36.039,27.8979,355.4,3.8,1.8,2023-07-25,1902,Terra,MODIS,100,61.03,305.4,486.1,N,0
36.0605,27.8469,311.4,3.8,1.8,2023-07-25,1902,Terra,MODIS,82,61.03,299.9,43.3,N,0
36.0701,27.8861,346.1,3.8,1.8,2023-07-25,1902,Terra,MODIS,100,61.03,303.5,351,N,0
36.0088,27.8747,327.4,4.8,2,2023-07-25,2040,Terra,MODIS,97,61.03,301.4,0,N,0
36.0265,27.8705,345.6,4.8,2,2023-07-25,2040,Terra,MODIS,100,61.03,302.7,0,N,0
36.0074,27.8698,325.6,4.8,2,2023-07-25,2040,Terra,MODIS,95,61.03,301.3,0,N,0
36.0252,27.8657,335.7,4.8,2,2023-07-25,2040,Terra,MODIS,100,61.03,302.2,0,N,0
36.043,27.8634,331.2,4.8,2,2023-07-25,2040,Terra,MODIS,100,61.03,300.5,0,N,0
36.0422,27.8561,326.1,4.8,2,2023-07-25,2040,Terra,MODIS,96,61.03,300.3,0,N,0
36.0781,27.857,315.6,4.8,2,2023-07-25,2040,Terra,MODIS,89,61.03,300.3,96,N,0
39.7827,19.8455,327.7,1.6,1.3,2023-07-25,2041,Terra,MODIS,100,61.03,299.2,45.1,N,0
39.773,19.8642,309.6,1.6,1.3,2023-07-25,2041,Terra,MODIS,66,61.03,297,12.2,N,0
39.7861,19.8834,316,1.6,1.3,2023-07-25,2041,Terra,MODIS,86,61.03,297.8,20.3,N,0
39.7844,19.8643,324.2,1.6,1.3,2023-07-25,2041,Terra,MODIS,100,61.03,299,36.6,N,0
36.0409,27.8908,319.6,2.1,1.4,2023-07-25,2354,Aqua,MODIS,99,61.03,301.9,39.8,N,0
36.0516,27.9139,326.3,2.1,1.4,2023-07-25,2354,Aqua,MODIS,100,61.03,301.2,59,N,0
36.0787,27.8949,323.4,2.1,1.4,2023-07-25,2354,Aqua,MODIS,100,61.03,300.2,52.1,N,0
36.0537,27.9194,325,2.1,1.4,2023-07-25,2354,Aqua,MODIS,100,61.03,301.1,54.9,N,0
36.0807,27.9003,321.8,2.1,1.4,2023-07-25,2354,Aqua,MODIS,100,61.03,300.3,47,N,0
36.0283,27.8893,317.1,2.1,1.4,2023-07-25,2354,Aqua,MODIS,93,61.03,302.4,33.3,N,0
36.039,27.9122,318.8,2.1,1.4,2023-07-25,2354,Aqua,MODIS,97,61.03,301.2,36.3,N,0
36.0187,27.8938,338.3,1,1,2023-07-26,0841,Terra,MODIS,59,61.03,316.9,19.1,D,0
36.0384,27.8865,378.8,1,1,2023-07-26,0841,Terra,MODIS,100,61.03,322.5,131.9,D,0
36.0294,27.8845,344.8,1,1,2023-07-26,0841,Terra,MODIS,83,61.03,317.1,32,D,0
36.0205,27.8826,375.8,1,1,2023-07-26,0841,Terra,MODIS,100,61.03,319.1,122.2,D,0
36.0401,27.8752,364.1,1,1,2023-07-26,0841,Terra,MODIS,100,61.03,315.7,80.7,D,0
36.083,27.8972,415.8,1,1,2023-07-26,0841,Terra,MODIS,100,61.03,326,355.6,D,0
36.0812,27.9085,382.2,1,1,2023-07-26,0841,Terra,MODIS,100,61.03,320.3,144.7,D,0
36.0758,27.8838,351.6,1,1,2023-07-26,0841,Terra,MODIS,96,61.03,314.7,47.4,D,0
36.0741,27.895,412.8,1,1,2023-07-26,0841,Terra,MODIS,100,61.03,325.4,330.8,D,0
36.0723,27.9063,378.6,1,1,2023-07-26,0841,Terra,MODIS,100,61.03,322.3,127.9,D,0
36.0212,27.8474,338.3,2.9,1.6,2023-07-26,1056,Aqua,MODIS,85,61.03,312.5,118.6,D,0
36.0285,27.8786,365.6,2.9,1.6,2023-07-26,1056,Aqua,MODIS,94,61.03,315.3,399.4,D,0
36.0197,27.8524,348.4,2.9,1.6,2023-07-26,1056,Aqua,MODIS,93,61.03,312.2,207.5,D,0
36.0772,27.8928,372.5,2.9,1.6,2023-07-26,1056,Aqua,MODIS,100,61.03,317,488.8,D,0
36.0426,27.8741,349.6,2.9,1.6,2023-07-26,1056,Aqua,MODIS,94,61.03,311.9,205.2,D,0
36.0267,27.8832,360.4,2.9,1.6,2023-07-26,1056,Aqua,MODIS,94,61.03,314.6,331.6,D,0
36.0796,27.8853,363.2,2.9,1.6,2023-07-26,1056,Aqua,MODIS,100,61.03,315.6,354.8,D,0
39.3655,22.7521,331.5,4.7,2,2023-07-26,1058,Aqua,MODIS,68,61.03,304.9,165.2,D,0
39.3651,22.7438,332.5,4.7,2,2023-07-26,1058,Aqua,MODIS,74,61.03,305.4,178.5,D,0
39.3557,22.8134,426.8,3.2,1.7,2023-07-26,1235,Aqua,MODIS,100,61.03,315.3,2395.6,D,0
39.3537,22.7774,420.3,3.2,1.7,2023-07-26,1235,Aqua,MODIS,100,61.03,319,2060.8,D,0
39.3516,22.7402,348.3,3.2,1.7,2023-07-26,1235,Aqua,MODIS,94,61.03,309.9,224.5,D,0
39.3711,22.8146,418.1,3.2,1.7,2023-07-26,1235,Aqua,MODIS,100,61.03,312.1,1979.2,D,0
39.3693,22.8482,333.8,3.2,1.7,2023-07-26,1235,Aqua,MODIS,72,61.03,304.9,89.1,D,0
39.3483,22.7357,338,3.2,1.7,2023-07-26,1235,Aqua,MODIS,87,61.03,308.6,124.1,D,0
39.3502,22.7732,368.7,3.2,1.7,2023-07-26,1235,Aqua,MODIS,100,61.03,311.7,505.1,D,0
39.352,22.8084,368.4,3.2,1.7,2023-07-26,1235,Aqua,MODIS,100,61.03,310.2,502.3,D,0
39.354,22.8477,331.7,3.2,1.7,2023-07-26,1235,Aqua,MODIS,46,61.03,308,67.2,D,0
39.3863,22.8144,335.8,3.2,1.7,2023-07-26,1235,Aqua,MODIS,83,61.03,307.1,103,D,0
39.3668,22.7401,352.2,3.2,1.7,2023-07-26,1235,Aqua,MODIS,96,61.03,310,270.7,D,0
39.369,22.7781,404.5,3.2,1.7,2023-07-26,1235,Aqua,MODIS,100,61.03,314.8,1421.8,D,2
39.3787,22.7347,332.2,3.2,1.7,2023-07-26,1235,Aqua,MODIS,81,61.03,308,80.7,D,0
39.3808,22.7734,341.9,3.2,1.7,2023-07-26,1235,Aqua,MODIS,89,61.03,307,156.2,D,0
39.3827,22.8103,340.2,3.2,1.7,2023-07-26,1235,Aqua,MODIS,88,61.03,306.7,146,D,0
39.3635,22.7353,347.7,3.2,1.7,2023-07-26,1235,Aqua,MODIS,93,61.03,310.6,219.2,D,0
39.3655,22.7734,422.6,3.2,1.7,2023-07-26,1235,Aqua,MODIS,100,61.03,321.3,2169.7,D,2
39.3674,22.8097,458.7,3.2,1.7,2023-07-26,1235,Aqua,MODIS,100,61.03,319,4450.5,D,0
38.8982,22.4226,329.4,3,1.7,2023-07-26,1235,Aqua,MODIS,82,61.03,310.2,61.7,D,0
38.9014,22.4496,328.5,3,1.7,2023-07-26,1235,Aqua,MODIS,81,61.03,310,56.5,D,2
38.8994,22.4143,325.8,3,1.7,2023-07-26,1235,Aqua,MODIS,73,61.03,310.2,41.7,D,0
39.2366,22.3281,334.6,3,1.6,2023-07-26,1235,Aqua,MODIS,86,61.03,306.8,104.3,D,0
39.2346,22.2954,387,3,1.6,2023-07-26,1235,Aqua,MODIS,100,61.03,312.7,837.6,D,0
39.238,22.3205,357.3,3,1.6,2023-07-26,1235,Aqua,MODIS,98,61.03,307.5,322,D,0
39.2362,22.2872,379,3,1.6,2023-07-26,1235,Aqua,MODIS,100,61.03,312.1,665.6,D,0
39.3404,22.8143,328.1,3.2,1.7,2023-07-26,1235,Aqua,MODIS,77,61.03,307.4,49.4,D,0
39.3385,22.7791,326.1,3.2,1.7,2023-07-26,1235,Aqua,MODIS,46,61.03,307.7,35.8,D,0
39.3579,22.853,332.5,3.2,1.7,2023-07-26,1235,Aqua,MODIS,77,61.03,307.8,80.4,D,0
36.0359,27.8784,323.2,1,1,2023-07-26,1943,Terra,MODIS,100,61.03,302,17.7,N,0
36.0342,27.8672,327.2,1,1,2023-07-26,1943,Terra,MODIS,100,61.03,301.9,22.3,N,0
36.0474,27.8921,322.2,1,1,2023-07-26,1943,Terra,MODIS,100,61.03,299.5,17.8,N,0
36.0457,27.8811,351.5,1,1,2023-07-26,1943,Terra,MODIS,100,61.03,303.9,65.8,N,0
36.044,27.87,317.3,1,1,2023-07-26,1943,Terra,MODIS,93,61.03,300.9,12.2,N,0
36.0831,27.8837,353.3,1,1,2023-07-26,1943,Terra,MODIS,100,61.03,301.5,69.9,N,0
